zpid,Zip,cluster_label,cluster_description,PC1,PC2,PhotoLink
29550362,78750,0,High Class Living,2.421881916,2.579427269,https://photos.zillowstatic.com/fp/ff852e5f04965991310039ef1528a094-p_f.jpg
29342202,78746,0,High Class Living,3.514863369,4.319063274,https://photos.zillowstatic.com/fp/95186e1dc1a8c208e5cccd8acf152492-p_f.jpg
119629407,78737,0,High Class Living,1.45951895,-1.135096504,https://photos.zillowstatic.com/fp/65c16c27b971f12ee25483c91d9c071b-p_f.jpg
29344698,78746,0,High Class Living,4.190671092,3.587964814,https://photos.zillowstatic.com/fp/6b5a31919cb29011dc087fc44a198e1b-p_f.jpg
303836956,78737,0,High Class Living,3.286891993,-1.238574273,https://photos.zillowstatic.com/fp/ed1b852b11e7d9e7bac2f67147723287-p_f.jpg
58297811,78733,0,High Class Living,5.667463008,4.440023229,https://photos.zillowstatic.com/fp/57405c2d90aadd06d94f50578223ed0a-p_f.jpg
63834696,78746,0,High Class Living,7.489000589,1.592081685,https://photos.zillowstatic.com/fp/26e69d7527240585892e9ffeaf16186e-p_f.jpg
122188902,78737,0,High Class Living,1.442320319,3.011047788,https://photos.zillowstatic.com/fp/364062d9bb8cd5928ce1d261f6838533-p_f.jpg
29375859,78750,0,High Class Living,3.045868047,-0.111563594,https://photos.zillowstatic.com/fp/48dd48fbd58354d8d6b5227e7b535465-p_f.jpg
29336811,78733,0,High Class Living,4.252686539,0.724587522,https://photos.zillowstatic.com/fp/7e48974a06e5e5f4732a44ff60f20052-p_f.jpg
29342191,78746,0,High Class Living,4.449497925,3.57054057,https://photos.zillowstatic.com/fp/935457371db43599470fb2aeda73a8b1-p_f.jpg
29344687,78746,0,High Class Living,4.288388521,4.164818777,https://maps.googleapis.com/maps/api/streetview?location=3702+Needles+Dr%2C+Austin%2C+TX+78746&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=9nznL8u1WDSenePl_7BjiBisoYM=
29375856,78750,0,High Class Living,1.689626903,2.038086642,https://photos.zillowstatic.com/fp/c778648c0e549f621ee9b65156a54270-p_f.jpg
58297810,78733,0,High Class Living,5.01157802,1.52115447,https://photos.zillowstatic.com/fp/d2dd5a9570d375fea4886d85e14a9e75-p_f.jpg
29342183,78746,0,High Class Living,4.466485885,1.783323943,https://photos.zillowstatic.com/fp/7f5c4ef14e807fac11e9977f935332f8-p_f.jpg
29346810,78733,0,High Class Living,-1.134324009,3.257532526,https://photos.zillowstatic.com/fp/e642059b97eefaeeb73941b2ce0060c2-p_f.jpg
29372855,78750,0,High Class Living,2.227679373,2.857703673,https://photos.zillowstatic.com/fp/c3838ce90c83aab01450280485e4f605-p_f.jpg
29343809,78733,0,High Class Living,2.428312039,4.531111853,https://photos.zillowstatic.com/fp/22e9ab30c9f0f6d0c1b798140ea76fd7-p_f.jpg
96587820,78737,0,High Class Living,1.991064836,0.239532067,https://photos.zillowstatic.com/fp/a5218f762cdbe056382dcd4e82bfd13e-p_f.jpg
29344674,78746,0,High Class Living,4.24207624,5.231379229,https://photos.zillowstatic.com/fp/04dafbfdbee42c4e34b35a17959b6539-p_f.jpg
29336809,78733,0,High Class Living,5.073366991,0.227251518,https://photos.zillowstatic.com/fp/0c8c43bcad22ded5ff4e1c22467a64c4-p_f.jpg
29336807,78733,0,High Class Living,3.658547235,3.640409018,https://photos.zillowstatic.com/fp/0c2fb226df55f296e3038d27a894faa5-p_f.jpg
29343802,78733,0,High Class Living,-1.162911848,4.619593208,https://photos.zillowstatic.com/fp/bc617b3a1915be07c4a7294dac9c027f-p_f.jpg
119621889,78737,0,High Class Living,3.160448768,0.358562691,https://photos.zillowstatic.com/fp/99349b9f76cfd1dd13517b6f94a6d2c0-p_f.jpg
89549801,78733,0,High Class Living,7.346322315,0.876729104,https://photos.zillowstatic.com/fp/ab09192a79bdd1e4c6ebca7d2ef32be6-p_f.jpg
29374411,78750,0,High Class Living,0.976875166,3.376334942,https://photos.zillowstatic.com/fp/13f91c2bc75b80271e3eff40c27d83ce-p_f.jpg
29344668,78746,0,High Class Living,10.68398276,0.1496016,https://photos.zillowstatic.com/fp/29916c6b23ad0e0d2d527810bc2c6ab3-p_f.jpg
80077386,78737,0,High Class Living,3.583803382,-1.050288062,https://photos.zillowstatic.com/fp/f80ea8f63a86a33565ed9bb97bfece2f-p_f.jpg
58300345,78726,0,High Class Living,4.621753003,-0.385014532,https://photos.zillowstatic.com/fp/240cecd346afdabc82b2be826b08c811-p_f.jpg
29374345,78750,0,High Class Living,5.140858128,0.848123507,https://photos.zillowstatic.com/fp/e5ab630ca752299325becf68212b273a-p_f.jpg
29336798,78733,0,High Class Living,3.292985263,4.151005025,https://photos.zillowstatic.com/fp/604631d5e2e0a7b4b2c337f65d452e88-p_f.jpg
29343476,78746,0,High Class Living,3.822051348,4.018622492,https://photos.zillowstatic.com/fp/378e39ab407f27e15d0d6706068f2a31-p_f.jpg
119628882,78737,0,High Class Living,3.538613973,0.484879086,"https://maps.googleapis.com/maps/api/streetview?size=1025x768&location=30.16253662109375,-97.99919128417969&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=0nKEAXKwuhm5TgzDALvNZ32au0A="
249889651,78746,0,High Class Living,4.335994087,0.363100737,https://photos.zillowstatic.com/fp/7b81d8dd5a120c5dbddd29306af24c5d-p_f.jpg
80084882,78737,0,High Class Living,2.495456125,2.959291999,https://photos.zillowstatic.com/fp/1aa84de0152cedcda365febb446b1a8b-p_f.jpg
29375843,78750,0,High Class Living,3.622573607,1.229518415,https://photos.zillowstatic.com/fp/9b945a77bd8766591835c2f198ef4ba3-p_f.jpg
29346792,78733,0,High Class Living,-2.897289034,5.770117207,https://photos.zillowstatic.com/fp/aa9014659aed0f2f446bf1ea3e860407-p_f.jpg
29344640,78746,0,High Class Living,2.589396018,3.12280985,https://photos.zillowstatic.com/fp/f77bf56526e6bcaf212190491f705ee9-p_f.jpg
29374343,78750,0,High Class Living,2.397102307,3.778715326,https://photos.zillowstatic.com/fp/8a7beb2d2a3ad187e90fa2b9a12b317e-p_f.jpg
83817288,78733,0,High Class Living,5.226715068,4.29056457,https://photos.zillowstatic.com/fp/1c7ae5a744ca0a2c0d1ed67707da21d5-p_f.jpg
80084380,78737,0,High Class Living,4.977662881,0.247110992,https://photos.zillowstatic.com/fp/0231e92fd95f3463a6d35aab83c8f9b1-p_f.jpg
29344625,78746,0,High Class Living,4.668027289,1.838266199,https://photos.zillowstatic.com/fp/ca96954243e6d8b96f311d3dc3f47762-p_f.jpg
29375841,78750,0,High Class Living,2.106083878,3.662647145,https://photos.zillowstatic.com/fp/8700160943739b88573b17abd45a0d13-p_f.jpg
64760786,78733,0,High Class Living,4.852313874,1.44178569,https://photos.zillowstatic.com/fp/77476ef3010b76220d63be207bfd8187-p_f.jpg
29374341,78750,0,High Class Living,3.606445406,3.177008276,https://photos.zillowstatic.com/fp/4a97d0bef166ce987a2b454c396e12e6-p_f.jpg
89547475,78733,0,High Class Living,4.466753777,1.203269443,https://photos.zillowstatic.com/fp/f5418c6b108deeb152bda957027aab62-p_f.jpg
29346478,78746,0,High Class Living,2.950928922,3.890313889,https://photos.zillowstatic.com/fp/1867aa33b2c2902e06ce948cae36248f-p_f.jpg
29376340,78750,0,High Class Living,4.268351783,1.524702139,https://photos.zillowstatic.com/fp/4f397a740752d9b87bb496c5e8c53ce4-p_f.jpg
29344612,78746,0,High Class Living,10.0934241,1.380321298,https://photos.zillowstatic.com/fp/8c416cc097dc6aa92355660a6e127a1f-p_f.jpg
29343783,78733,0,High Class Living,1.6782427,2.527946548,https://photos.zillowstatic.com/fp/482d708911b1f92bdc81f286afede312-p_f.jpg
80076874,78737,0,High Class Living,3.118484422,-0.616284766,https://photos.zillowstatic.com/fp/8d564722e5e66987df153b79569bcf4b-p_f.jpg
80076872,78737,0,High Class Living,1.28433927,2.64188594,https://photos.zillowstatic.com/fp/77b1473bec89af892f99057edcbdd810-p_f.jpg
29340828,78746,0,High Class Living,8.487352645,5.556629598,https://photos.zillowstatic.com/fp/98a3d5b0c7c3f87cf5e58344fe7ab0dc-p_f.jpg
64622273,78733,0,High Class Living,5.334410162,0.369486804,https://photos.zillowstatic.com/fp/566fb8c81cdd51905e88eee218bad83d-p_f.jpg
29344597,78746,0,High Class Living,2.811956364,1.366610546,https://maps.googleapis.com/maps/api/streetview?location=4320+Shadow+Oak+Ln%2C+Austin%2C+TX+78746&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=5IuqA8hqLm6JP3ymtX0Ha_MlS1U=
29336773,78733,0,High Class Living,5.498243137,1.103909602,https://photos.zillowstatic.com/fp/d2407603d10b521611a678f923039193-p_f.jpg
2078422772,78733,0,High Class Living,2.337993989,0.370457563,https://photos.zillowstatic.com/fp/7221061767be4aeb2f80b5ef0ddc4c46-p_f.jpg
29344594,78746,0,High Class Living,4.993997797,4.686619819,https://photos.zillowstatic.com/fp/3e9cf40a3787ceb7e31d9f47c6a69d7a-p_f.jpg
29343489,78746,0,High Class Living,5.904786395,1.316592166,https://photos.zillowstatic.com/fp/31421c4428b2b408ed4c0f69f894067e-p_f.jpg
29346771,78733,0,High Class Living,4.191386512,1.252398333,https://photos.zillowstatic.com/fp/2702e8fd159421816dcf3558b7a4b06b-p_f.jpg
29377332,78750,0,High Class Living,2.74721779,1.068755295,https://photos.zillowstatic.com/fp/421167061ccbae93c56c1f76d6090519-p_f.jpg
29346588,78746,0,High Class Living,5.753384881,1.494998439,https://photos.zillowstatic.com/fp/5c1fcb4d2561f3f25753aac33a9a71dc-p_f.jpg
29377331,78750,0,High Class Living,2.085523967,0.909750061,https://photos.zillowstatic.com/fp/384494d1740f9e62312bdec26b3b3226-p_f.jpg
29344587,78746,0,High Class Living,5.761784102,4.34886071,https://photos.zillowstatic.com/fp/a007657be8d629790d0775878c4f79ea-p_f.jpg
29345265,78733,0,High Class Living,3.86685389,1.436795887,https://photos.zillowstatic.com/fp/5788373923af70b64282cc9660ce5e9f-p_f.jpg
29372826,78750,0,High Class Living,2.04675946,0.900244372,https://photos.zillowstatic.com/fp/3dde28e01f5816aefc5c6170e07a5ec4-p_f.jpg
29346582,78746,0,High Class Living,8.351387796,1.274862425,https://photos.zillowstatic.com/fp/0936c06505f34b7c61d6ccd36b370021-p_f.jpg
80075865,78737,0,High Class Living,1.025405372,2.888138567,https://photos.zillowstatic.com/fp/f360909445a40cb907d74083c75512f2-p_f.jpg
29345264,78733,0,High Class Living,5.451487905,0.65895985,https://photos.zillowstatic.com/fp/0cb666e38b6c722c0d3c9c4e668fcb1f-p_f.jpg
29346581,78746,0,High Class Living,9.668848456,0.7813093,https://photos.zillowstatic.com/fp/0426cf214e1d869a551c86ba4fd26cd6-p_f.jpg
29372825,78750,0,High Class Living,3.514698841,0.397151122,https://photos.zillowstatic.com/fp/298f45d5589d058f6deea3e2615095a9-p_f.jpg
28593363,78737,0,High Class Living,0.746508502,1.661880629,https://photos.zillowstatic.com/fp/b3bdd28305fe7ddb08a1cceb0ddab482-p_f.jpg
29372821,78750,0,High Class Living,2.052940447,4.423104815,https://photos.zillowstatic.com/fp/c7a5b55a0d7e10a6bfdc8cded53173fe-p_f.jpg
29346757,78733,0,High Class Living,4.119481317,1.606987431,https://photos.zillowstatic.com/fp/ef1e98921144a2a56ceb87e8743fcfe5-p_f.jpg
29343756,78733,0,High Class Living,5.864943009,3.387955021,https://photos.zillowstatic.com/fp/33edb98d06df3a16413cd7909d2062ca-p_f.jpg
64517755,78733,0,High Class Living,3.083552405,3.720733241,https://photos.zillowstatic.com/fp/1288d44c094d58cfa4d78bcda4149ea9-p_f.jpg
29375817,78750,0,High Class Living,2.143746312,3.679280754,https://photos.zillowstatic.com/fp/2eecc0a8dbfbf155259f400af7a64a4e-p_f.jpg
29336753,78733,0,High Class Living,5.775913677,1.132949942,https://photos.zillowstatic.com/fp/354e738391088a0e7dac896bea54ba1d-p_f.jpg
29372817,78750,0,High Class Living,4.175765614,3.674118501,https://photos.zillowstatic.com/fp/312a0d7a566758aa67425cb19ab34e54-p_f.jpg
29345252,78733,0,High Class Living,4.563787905,1.112530813,https://photos.zillowstatic.com/fp/0fab59981df82955ba0b644450323e6c-p_f.jpg
29346751,78733,0,High Class Living,3.763613509,1.52397819,https://photos.zillowstatic.com/fp/5552cf28742e7102f30a2320cce035d9-p_f.jpg
29343737,78733,0,High Class Living,1.76659444,1.309516954,https://photos.zillowstatic.com/fp/3d1faa826a9742c78588cb953841c93c-p_f.jpg
29344579,78746,0,High Class Living,12.69830695,6.62940135,https://photos.zillowstatic.com/fp/5e40808cfd108ab09c2f48163f3f1c65-p_f.jpg
29343735,78733,0,High Class Living,2.607027244,3.346257866,https://photos.zillowstatic.com/fp/31b87fa455f59ed1c8af1dc882ba0c42-p_f.jpg
111960857,78737,0,High Class Living,1.822882206,3.120779621,https://photos.zillowstatic.com/fp/158107e025662a9ff0ee6d7d71471b9d-p_f.jpg
29336735,78733,0,High Class Living,3.6594231,4.26133393,https://photos.zillowstatic.com/fp/ad2a1d2bf1a6a3a8f9c4fe96267b0447-p_f.jpg
29334733,78733,0,High Class Living,5.558751905,-0.178871888,https://photos.zillowstatic.com/fp/ac41ccfe967e5f112a2cc3599685d043-p_f.jpg
29346570,78746,0,High Class Living,8.28254002,-0.442638232,https://photos.zillowstatic.com/fp/23570c53ae450b820a1f9cfd597db562-p_f.jpg
29346568,78746,0,High Class Living,5.854610664,1.24333183,https://maps.googleapis.com/maps/api/streetview?location=6702+Bridge+Hill+Cv%2C+Austin%2C+TX+78746&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=kofgC5VuhxHqBk3ikURwOPBJ2W4=
29345230,78733,0,High Class Living,4.949046024,0.612094779,https://photos.zillowstatic.com/fp/44e5acac56c9509550ffcdeebb868158-p_f.jpg
29337999,78746,0,High Class Living,5.397642156,1.002804543,https://photos.zillowstatic.com/fp/50a4e312cca2968b36e5e2bbed46d598-p_f.jpg
29343373,78746,0,High Class Living,5.180889395,1.314990785,https://photos.zillowstatic.com/fp/408eb9151f85d015303bce8cf73f27a5-p_f.jpg
29336725,78733,0,High Class Living,5.604162512,-1.05974675,https://photos.zillowstatic.com/fp/fe4c2d8f90ae2fdf40414440735758ce-p_f.jpg
89410351,78737,0,High Class Living,1.686014901,3.064752057,https://photos.zillowstatic.com/fp/4686fe871b02803e261f9978f3fe6802-p_f.jpg
80104224,78733,0,High Class Living,3.272236055,2.148292031,https://photos.zillowstatic.com/fp/3566881830f82803a7b488a816503ea8-p_f.jpg
29344967,78733,0,High Class Living,2.821080565,3.983456479,https://photos.zillowstatic.com/fp/60368957c1693086cfe93e4b887a09ec-p_f.jpg
29341560,78733,0,High Class Living,6.558769536,1.887297225,https://photos.zillowstatic.com/fp/6a1340c6f73e5d832e1c433b3cc04e7e-p_f.jpg
29375811,78750,0,High Class Living,3.427674271,0.646490595,https://photos.zillowstatic.com/fp/9af9e4cc88e64398117acc4500452d1c-p_f.jpg
29345221,78733,0,High Class Living,2.122500996,1.051538267,https://photos.zillowstatic.com/fp/6262af87ba5663373b643eba3d4595a0-p_f.jpg
80078343,78737,0,High Class Living,3.458833086,0.442675399,https://photos.zillowstatic.com/fp/8589afb37240a7b39c8fcb96ba1dafbf-p_f.jpg
29334721,78733,0,High Class Living,3.618483941,3.277831728,https://photos.zillowstatic.com/fp/d8c4c092d3086e202393e330c5f6087b-p_f.jpg
29345219,78733,0,High Class Living,2.017433298,1.028494524,https://photos.zillowstatic.com/fp/28e62430dc7005d4ba58dce55949b13e-p_f.jpg
29341549,78733,0,High Class Living,8.925511277,9.133828178,https://photos.zillowstatic.com/fp/bfa701f2bc3be479b36dc8f4358a2a6e-p_f.jpg
64650718,78733,0,High Class Living,7.400465712,1.30084269,https://photos.zillowstatic.com/fp/57e1302b1024524bc01b2f26a6e7c1ea-p_f.jpg
29343547,78746,0,High Class Living,5.496362012,4.830068383,https://photos.zillowstatic.com/fp/a368f0b1d8e63ad9c6b5e0f4ee98397e-p_f.jpg
29346714,78733,0,High Class Living,0.315423741,3.376479164,https://photos.zillowstatic.com/fp/568be36c37d7f0758435851065d7c322-p_f.jpg
29341542,78733,0,High Class Living,7.395582975,1.198688277,https://photos.zillowstatic.com/fp/8d69dd0fc6436290cab6a4d4b1915561-p_f.jpg
28605498,78737,0,High Class Living,0.473071469,-0.766506667,https://photos.zillowstatic.com/fp/1f0bc8b05af7f24c0d11828981e18baf-p_f.jpg
29343707,78733,0,High Class Living,1.927739204,1.127774278,https://photos.zillowstatic.com/fp/fb78b8774c1644c354911e6025dec4b0-p_f.jpg
29343536,78746,0,High Class Living,4.177952372,5.153298729,https://photos.zillowstatic.com/fp/882d529e41120a5b37cf7f4de73d5067-p_f.jpg
119626834,78737,0,High Class Living,2.252822252,0.11025451,https://photos.zillowstatic.com/fp/ea1352c7638e3cda1d2204c8d0127e42-p_f.jpg
29372308,78750,0,High Class Living,2.175740888,3.732514667,https://photos.zillowstatic.com/fp/deaad851a4b628b7210c8785131d36d8-p_f.jpg
29343531,78746,0,High Class Living,6.49710549,0.872547428,https://photos.zillowstatic.com/fp/8ab907e6763157a223cbf42125623c84-p_f.jpg
70348206,78733,0,High Class Living,4.355576233,4.123059858,https://photos.zillowstatic.com/fp/739017404f4fefda2c00f2f9c6d3703a-p_f.jpg
89415334,78737,0,High Class Living,2.021392784,3.177408299,https://photos.zillowstatic.com/fp/773d3690b3b4d8a4f1a84fa6327768f6-p_f.jpg
29338030,78746,0,High Class Living,7.09575599,1.326203871,https://photos.zillowstatic.com/fp/7b04e032aa0954b003302ed0e0b9829b-p_f.jpg
125740702,78733,0,High Class Living,3.781871473,3.891841592,https://photos.zillowstatic.com/fp/e8bae5e9c2cb6ac1da72479bd6bf1ac9-p_f.jpg
29344965,78733,0,High Class Living,3.741753623,1.507049045,https://photos.zillowstatic.com/fp/b0f55e238869e70a3913820d2c709bbe-p_f.jpg
29375805,78750,0,High Class Living,2.66113836,-0.992628047,https://photos.zillowstatic.com/fp/11580a382eb9fb5103665d03dac246b0-p_f.jpg
29345202,78733,0,High Class Living,1.931530123,2.810858745,https://photos.zillowstatic.com/fp/6e370bf99c2402fe6f10d77376cccec5-p_f.jpg
29346525,78746,0,High Class Living,7.678392086,5.374786771,https://photos.zillowstatic.com/fp/1d8ccb9df7273b49eb58265d0cdf3fe2-p_f.jpg
29343518,78746,0,High Class Living,5.298003224,3.082449576,https://photos.zillowstatic.com/fp/1e5dcc64c8b370aadd3aa67bb73b82a4-p_f.jpg
29346698,78733,0,High Class Living,6.080084477,-0.425086157,https://photos.zillowstatic.com/fp/0523f06781cf8df0c8014dc6d30c3aa8-p_f.jpg
80075328,78737,0,High Class Living,3.270974099,-1.962638441,https://photos.zillowstatic.com/fp/ef6af21644844899e65ddfc6644206e3-p_f.jpg
83833016,78746,0,High Class Living,5.03809856,4.664384205,https://photos.zillowstatic.com/fp/8e0a7df33035678297b49d2a403f8b20-p_f.jpg
29376300,78750,0,High Class Living,2.090729998,4.443648909,https://photos.zillowstatic.com/fp/e2625460e39d3f6270e63100a9044447-p_f.jpg
29348697,78733,0,High Class Living,2.445918759,1.153416587,https://photos.zillowstatic.com/fp/d4fd815c3c4be506c95d8132fb38cd41-p_f.jpg
29343505,78746,0,High Class Living,4.206387662,1.720804904,https://photos.zillowstatic.com/fp/5f8802e35108e263b1a168813b63a7ba-p_f.jpg
29346695,78733,0,High Class Living,4.299604917,-0.381736749,https://photos.zillowstatic.com/fp/a4b8b5611b2f6bd82c21234adf7ba0ae-p_f.jpg
64441799,78750,0,High Class Living,4.634859461,1.230062711,https://photos.zillowstatic.com/fp/f63cc6ee2b20c97850af98dac99fd106-p_f.jpg
29343504,78746,0,High Class Living,3.449788497,4.275161618,https://photos.zillowstatic.com/fp/14b1e3036cfdec70bee46a71a0cd1fb7-p_f.jpg
28594322,78737,0,High Class Living,0.907690425,2.930294515,https://photos.zillowstatic.com/fp/6b365cc903ddf5d70506fbe02141d79a-p_f.jpg
29336692,78733,0,High Class Living,4.526327044,0.794630016,https://photos.zillowstatic.com/fp/93ce7004aa6d81d0dd167b5a555bd573-p_f.jpg
29376295,78750,0,High Class Living,2.94012978,2.415257539,https://photos.zillowstatic.com/fp/95c8db5bdcf27a602800128031affa31-p_f.jpg
80075314,78737,0,High Class Living,1.952324152,0.023697157,https://photos.zillowstatic.com/fp/8e65e4f40db69b36a88952ac8d45dc82-p_f.jpg
29372794,78750,0,High Class Living,2.270267054,2.195451031,https://photos.zillowstatic.com/fp/0b10f8a3ccdb8dae30368616d888ec6a-p_f.jpg
125902464,78733,0,High Class Living,4.567590843,3.266980739,https://photos.zillowstatic.com/fp/dbd48f12be84a2fcb694f3ca4ff48c66-p_f.jpg
84132809,78737,0,High Class Living,3.501695626,-0.062321895,https://photos.zillowstatic.com/fp/fbdfb2693243d423bb135d6708bedc9f-p_f.jpg
29339686,78733,0,High Class Living,6.068344358,-0.024741615,https://photos.zillowstatic.com/fp/6d12bca34355649c79bfc4f0522fd48a-p_f.jpg
29373946,78750,0,High Class Living,1.765288398,0.85784833,https://photos.zillowstatic.com/fp/4b2fc26faa38abea2dc76faa5f93dbb7-p_f.jpg
29334684,78733,0,High Class Living,3.727496531,1.538114707,https://photos.zillowstatic.com/fp/850b04b2505dffe4f99c449e8642a8c3-p_f.jpg
